X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,y
4.032499203,14.84192009,48.06325836,94.55750515,81.40958201,94.31374141,58.10242377,34.88314115,90.50362026,73.2085991,14.4112681,0.558170304,0.738789351,82.9588165,57.85287961,60.39039029,60.10853194,15.02113384,35.34201928,38.81265104,19.67342072,24.8820375,72.8877268,66.46922058,90.22085315,73.02509065,64.7609968,59.89895465,65.82611781,4.326173058,90.75955738,41.75338084,94.41530179,29.93822019,85.59788524,95.94826857,1.611128054,20.05638855,29.56244159,91.83387992,63.28230754,96.1383489,82.4659537,69.39990248,53.10002021,86.62439527,87.3407148,29.95999313,87.52304253,28.07422534,84.49136293
99.90596366,32.3033304,23.53608408,47.956226,32.84398897,13.51675028,23.25538485,2.136258595,50.25879461,47.89817323,59.26850927,24.55808255,41.56147894,70.76339335,77.39938442,34.76113288,97.28084621,35.15854049,56.97002015,60.47220086,67.90463116,56.48254931,79.68258269,30.2230092,70.26104725,57.77339165,17.62361543,95.08704562,50.8139475,72.16197092,52.31559417,43.81399092,61.76984635,81.20462366,53.45409065,48.42400402,42.42323097,15.9832357,55.52783113,70.01719137,85.16287126,9.147077729,55.74396646,80.1430935,17.01353225,54.2476913,57.4581358,80.54743547,53.85281783,0.796947815,55.83952593
71.77176767,83.35600973,33.33384625,38.23396086,48.74303893,73.32831752,80.45593216,62.35488697,5.834041769,19.49308528,69.33043692,40.83948121,34.76049204,43.62544874,3.179870173,18.37344363,36.82495358,64.76960247,72.94130879,38.28454947,79.73452331,35.64616046,59.93323873,61.17293076,90.05188833,16.95913528,50.96917928,38.84493008,66.48948591,77.0417569,16.23217932,52.60882678,16.96232552,87.25650136,16.95644516,14.82004833,85.18861611,23.31260908,89.39678581,67.56064503,82.9250881,55.76902311,19.01396734,48.77618467,23.99834699,18.92527123,17.09551569,40.20678834,17.39214967,69.88648723,17.12325825
39.07885924,83.63141548,11.12699853,86.34342207,79.60511816,59.66050015,89.46104548,37.26449786,10.91300491,20.36580245,5.080431351,67.52172913,92.59772545,70.3888546,20.78197168,8.593202429,17.42844514,7.159292139,60.60773099,74.72274997,27.42596858,41.34643979,32.97171665,37.3233659,86.42102669,17.13398118,24.37581408,23.02771178,69.41742434,31.7058258,18.21454789,90.18954383,17.73482985,79.72389176,18.28443985,18.25182829,96.9079402,31.18124723,59.75400391,51.61205321,84.15806799,52.362406,21.03439913,73.48225212,53.89587863,18.14302072,19.03048941,66.67462995,20.20206731,58.11515055,18.75615539
39.12294044,33.68132901,18.3455159,29.99301674,49.76490927,17.14321708,12.35418159,83.21362217,21.96588519,27.38368616,49.60724581,45.06934106,40.94685579,53.64269456,78.27726908,9.704572661,95.38908517,23.37734667,42.9661104,37.34393548,60.59295717,91.0965669,3.802712657,90.41738922,59.59631817,25.26423642,98.37471694,81.64766794,3.585011628,49.01230971,23.67190463,64.67714366,27.28722416,24.62755116,25.21674755,27.85978977,71.81769486,11.92019903,21.47817237,56.12532757,37.02976138,0.83536522,25.45739531,79.61553002,32.40601055,27.63626923,24.21010301,45.07446557,27.71549925,89.08201985,24.89203112
82.24038088,53.32160457,99.67474681,14.06229332,47.34763843,25.46247062,80.25260111,50.47850036,79.96136751,40.37730773,50.36461342,61.93265771,23.19608983,7.882874855,57.88994851,36.42826094,57.30255304,49.80105879,50.20479504,30.26095289,79.06029301,55.51499831,22.6010035,46.0885324,0.892971223,37.13013815,60.11838464,14.32433319,53.39261331,25.67935104,37.90165892,32.7119496,39.16667347,73.38425959,43.16705411,42.79694606,88.26342376,75.44592549,29.84375749,33.32219238,33.22616739,69.32106682,43.09999501,7.032325375,70.46871362,44.29868783,41.90961354,20.622231,41.86015176,7.368555875,39.80902387
35.12204736,51.19689791,98.3743906,41.43939116,3.970108298,59.23218857,21.62720894,68.86035765,9.791212785,89.0752949,94.03666176,0.893754931,91.99692339,95.19528332,67.87786251,10.0350624,1.969545078,19.38240267,99.06696382,1.012040256,29.89912697,80.35312349,66.66847304,44.91350662,47.23678036,82.12651393,77.75095603,83.92621269,98.53582797,97.70923785,90.93973648,35.0278764,99.64246619,58.63006737,99.77640372,83.56983279,24.1863898,43.68139806,87.66617433,67.74405262,78.66878149,4.706513556,75.65749085,17.56887729,35.04493574,79.19077446,86.98053675,87.20055188,87.37804498,93.28325533,87.26024656
99.37134571,9.898137534,66.50186765,96.46790822,62.61556852,33.96894177,11.23220548,91.39226808,66.26682018,51.06722614,94.70176795,48.02480927,84.23045522,98.88699013,33.00748356,99.92866754,69.93055635,78.64080667,86.82050616,54.71120668,32.98631834,5.600056471,42.39442726,26.19042208,20.74800159,45.8652447,82.68291301,39.51928455,91.99664183,33.03669752,56.51638887,54.31816981,55.16217218,84.51321481,54.57911764,57.33563774,2.360644913,17.42154697,45.56318989,55.10345288,14.55461434,7.302729506,59.1694586,38.02922408,84.88591709,49.04128532,45.09850388,3.744659852,53.43283631,26.49889342,52.88682266
26.34438537,31.09633615,99.53885018,74.08525143,36.39849916,99.11151517,94.95179977,43.45375933,21.69607398,14.73779717,49.0509422,23.09699073,52.19507294,92.93553573,53.74763142,51.90269297,51.32004565,93.14879288,54.55958177,49.33409672,1.135993004,87.28025707,81.59223588,40.98884293,11.38624041,15.83161903,16.91730756,47.28480605,64.10248142,5.65253899,16.8846313,11.71528727,14.49566175,89.1333963,16.86656102,17.5178189,87.12586153,16.2125957,36.62204149,35.47153997,48.93710392,60.12658528,14.87959794,63.98715246,52.90432132,15.87192636,16.2780993,67.14855211,15.49928373,75.66856213,16.48987744
77.30589309,95.84434868,52.08571185,52.82001558,47.14817414,34.38833363,12.37855931,8.55174053,50.57551984,59.49594869,35.74314539,44.64414418,44.83134258,70.64457859,57.82507381,80.25740457,14.15530706,92.6626188,97.462096,76.63516896,13.5434614,51.58644703,67.88314881,55.77815936,99.91595768,66.37894134,79.92547234,76.8342325,94.76148067,38.63949545,55.24058494,77.13468692,57.24480114,92.25393073,63.49503973,63.08210212,5.604944145,26.38281838,50.51736587,41.27716853,5.8748479,33.72662854,68.94985449,48.46840389,85.54438208,60.59205371,67.71620666,42.91168437,70.44685422,47.03126233,61.34236273
35.17623316,22.67966091,12.63910779,58.28308135,89.57409628,15.50011733,69.68471655,6.039351784,32.86242732,78.9594295,17.32743131,65.74659888,41.80502242,78.59372203,91.73563635,52.24571307,69.99964099,13.50504304,35.70977279,1.25503114,31.04553849,59.92020492,41.19107199,73.92452026,3.259881283,78.16777603,9.845036198,49.45463371,20.3618471,32.89764458,71.25273927,20.58255074,84.18120848,3.345559677,77.31085709,90.46576006,55.64760063,90.86827245,73.75949887,20.42734292,7.786172722,21.52299518,77.01586631,87.87869101,34.36277024,86.86901655,84.33658081,63.8415592,76.55171707,63.90246192,81.76526737
78.85747352,83.69500621,11.37901121,8.120158687,53.12006911,75.31301023,12.2079425,80.85848007,40.77392539,52.59272472,69.05236777,79.60200992,92.94901718,8.906181506,74.48138993,87.85316229,77.96893457,35.68897627,90.94917187,66.11023673,61.90043113,99.43189693,97.86704127,58.09611613,56.73283609,53.13508102,58.83877804,62.54573741,87.67601943,34.26805388,54.33151647,74.40478585,43.10383342,31.8377675,45.9753652,43.18267054,6.357527757,76.40732436,25.45830803,71.5596451,52.93752074,48.08053251,43.65001404,83.25293863,68.40637501,54.2573219,42.85678033,15.9858956,53.74483146,17.12646668,48.09672057
85.81671191,23.52453463,8.557173889,27.07836097,26.02134126,14.16198814,16.47023321,59.35908034,71.90151447,66.41440856,74.11500153,62.72306317,35.53407234,14.7141726,43.86569632,40.04586211,80.01850757,3.850273998,35.46566467,87.70703457,74.0017629,17.54119287,19.12375141,54.68495951,1.741832425,67.07317759,97.3625269,66.01546318,87.5914159,46.24603607,66.17187993,90.19376147,62.01908754,27.16702255,64.54104785,53.90171934,60.83409053,73.74314736,97.61978285,58.42474899,89.85734396,88.17155622,57.68710572,62.93748519,81.27058721,65.26071719,55.74056099,45.6223137,59.96802535,58.27616146,61.87009118
7.329605427,35.44725112,57.69321872,53.50640484,80.69636137,36.6475381,78.96194295,10.97150708,69.13845839,63.8415158,86.68292142,90.39313784,20.59653648,38.5083446,73.18259145,43.81824101,3.564130212,6.566856918,7.182191289,79.35096973,64.66055568,67.76220708,94.60034447,69.15512753,67.34279909,65.84253188,91.59948986,30.76948207,57.95240859,87.40746421,55.51522636,87.858197,58.19256995,23.8708738,64.71936069,65.79248152,92.92551233,81.19548315,11.70997156,10.6214436,39.15108086,42.56296684,62.13796602,39.06486931,29.52301123,66.09207283,59.85612253,45.57872196,59.90516904,9.099235572,62.88842254
59.09235836,23.10216539,80.83914248,51.81164697,68.60468865,74.66938,38.52170706,68.30373434,99.91330868,55.32938697,36.48103727,32.89821234,37.90168555,90.3769071,18.77070966,60.87627197,85.79169943,90.76872147,35.14548955,30.74939821,70.50073505,63.54484358,12.93673264,12.42770292,21.19944291,62.06745386,77.66497333,7.211225783,9.904837632,46.21960931,54.29054332,41.35965081,54.67649664,73.8810122,63.20658621,49.70735187,73.92101053,70.14982027,96.88577517,23.15389637,8.290747693,93.58361585,54.47208335,54.83851256,45.94624357,49.55172303,58.48286893,23.79479576,57.14256497,67.54666048,58.24709863
43.841244,45.21616043,58.12896029,63.17698834,17.84043808,13.70555577,8.383304323,43.25535132,27.75439061,51.72499473,5.555376527,86.63314339,1.049941615,1.763297664,85.91521352,87.55660628,39.76664944,43.30274481,40.48217717,1.474280399,53.65727588,65.76768768,90.69598976,55.23988151,19.41153267,52.26253635,23.34994781,58.35662228,4.260492488,64.23664656,61.19825901,70.33338323,66.14496779,1.871467778,64.45412757,56.22783233,26.55484178,23.24144577,4.71399487,25.82416602,49.39082402,66.66415916,50.52028825,2.292752103,95.96619965,59.68557963,60.76389648,71.74680366,64.32451158,24.51053881,58.69998648
32.93825726,60.72032163,19.15647837,28.32528146,82.33635148,74.13115094,55.90432852,15.46714646,54.86660623,33.77649226,52.26876477,71.81453337,50.6704282,46.13444819,87.46639141,97.12134278,98.78446432,88.03146533,47.3419741,96.50501562,44.22150436,27.27197604,22.57244806,1.895919931,38.83453687,33.62210052,6.198472204,88.82021324,75.63512863,10.23355222,35.19869672,49.03932635,43.10495898,34.26406281,43.33555303,43.66688749,44.47273726,47.64927775,34.08174447,8.279447048,5.616400996,9.097500029,42.07810218,90.24413843,80.3944879,42.09106525,37.93550055,25.01980793,37.04589319,91.98723889,38.13751719
94.27694974,85.57915394,71.02692756,85.08749937,98.83409864,40.73034718,81.91777074,66.96461355,25.95908327,32.70853437,3.672391945,49.56633067,89.28738879,79.18502765,57.5104495,12.89118098,24.66141218,90.6377807,54.78966059,34.24527999,41.88889419,4.970164434,83.8459319,29.20814552,22.48576407,40.63293997,85.63133662,57.17784928,97.41024594,94.74396333,32.99434943,0.437869201,40.87189053,12.97432757,39.95643399,39.68815886,28.54377758,61.65978475,77.41052622,99.73746825,90.01962214,89.65198528,36.40077354,56.69783482,44.72001574,38.31677089,39.01535334,30.67670469,33.55562811,35.20462872,36.01478278
64.51749352,28.46776801,41.56372144,33.98471687,13.49121637,22.65211071,62.64752813,86.5108171,16.72481222,97.82927076,20.35703261,85.00420719,98.16863937,92.0551297,36.39604782,53.19587283,24.58949101,25.55807922,37.36943163,75.82939297,48.7551529,67.86954738,75.99136301,54.57069862,54.44309881,87.5057624,52.12808538,91.53540046,66.58798507,66.60410236,76.72525022,36.95340098,76.94108793,56.11350737,92.69142268,88.47587509,45.10203905,91.91531865,96.92637173,45.37834858,34.43288209,14.32912762,74.42563797,83.44653388,11.04715413,95.29510774,98.38108077,24.87379259,85.56500426,49.35861009,86.72004482
82.67865195,36.0977839,53.66437356,5.388529506,1.843073615,75.91542834,93.42216577,22.53928243,67.63893405,98.77325805,34.8015731,78.07678101,4.711059015,80.0913204,81.9736846,25.68439713,44.36456151,43.61618613,14.54971745,27.42452873,13.64138152,55.60788347,65.91907139,56.60959235,37.04989387,91.44791937,32.48299689,45.75789641,20.17848287,22.1705307,83.0148278,42.54013957,98.86141414,83.42480222,90.17487781,80.8650042,24.39430745,49.0948126,97.76123823,57.5808757,30.7969494,71.85003338,95.04096299,53.13426044,37.93953527,92.83242891,88.49297229,39.91490856,94.46074119,92.91361407,91.1082692
61.34928428,45.85924107,77.71692399,49.19925428,10.80776691,18.24480488,85.0190554,97.34183007,23.40099325,67.96382168,49.25883205,32.58172814,3.05354048,72.62294712,41.41638055,60.7324186,45.49768027,4.940177035,17.53133454,86.30900474,48.33268048,41.73056621,52.77579741,37.18086064,73.54484741,61.04957837,77.05141385,96.40452624,40.2409557,25.65563964,76.86301736,5.975861684,66.82188916,55.61233144,80.43943448,69.84384259,28.66447258,28.71981072,55.39970635,28.89278533,9.727392625,69.20951058,60.32882189,25.89869013,39.0196773,79.98514195,75.19994273,67.93354049,68.882938,5.689231935,70.9187035
84.59693366,49.31896089,23.98331806,21.4926892,86.91623118,35.38477318,17.19089358,58.47784604,80.1863469,40.3386789,77.4938703,86.32292463,22.06206883,9.486224409,90.88520973,33.43007327,79.72977976,16.69222487,56.53406957,50.89359903,20.93968734,83.70297595,8.702303004,65.56450028,73.80247531,39.76424396,21.97120192,50.06330211,92.37329098,25.80384603,44.30128425,80.93790174,36.46166121,1.741195354,38.1708336,40.34866093,8.665728895,54.17622721,14.54068178,15.56948125,86.86818082,46.52931402,46.73854898,38.02223033,58.3706551,43.16155789,36.52189788,75.92054119,43.09624243,11.7368286,42.00603992
61.1866365,45.17343428,61.21577651,2.145923837,48.72782591,53.47050277,70.10217195,82.74589633,96.24176838,9.121671531,95.62589619,30.42991746,24.13449951,11.9849497,47.47304176,86.06971828,35.83361146,55.10192763,98.68657161,28.46302208,86.43039109,49.58449653,23.47862618,40.91028885,98.65992421,7.461862981,89.95306131,32.11956173,16.95848233,29.74025914,8.339636119,14.91048168,7.877429253,62.48929971,8.180453848,7.612423163,65.09177473,24.43628751,52.00068187,77.7890214,62.64501004,55.56255556,7.808043986,18.64839401,85.05218315,8.034065793,8.23745655,40.74363681,9.094639712,23.54746689,8.442463703
2.379971836,51.501443,48.62148103,41.17820519,68.8032554,26.69222534,85.43447591,75.99607639,4.094621656,77.886529,33.57521449,70.83675596,58.86872269,26.6359573,21.69859619,47.40269149,39.70190792,6.740565365,0.858892943,70.56197205,11.79558362,94.59163032,82.0133355,6.617021817,83.56781658,76.09980734,34.99691864,66.41700962,50.67641323,18.60616277,67.22794209,19.55501433,68.54188917,69.56785766,75.71101595,79.19987692,77.33025036,65.77265011,6.281387503,60.38793412,77.83093203,19.61795944,70.9819713,49.23205648,82.0441772,72.92324253,82.60897811,59.73674417,66.71475295,54.4270983,75.28079913
20.6541877,47.40846774,43.32952104,29.773222,67.19835666,83.55783077,33.18112521,71.51431043,54.08375699,7.964961855,49.27623821,8.496497688,45.30725845,89.35203492,92.00656926,44.11681741,6.054151268,43.05927427,64.81724642,55.52934236,13.87356301,46.108532,84.05579636,78.88855785,30.33441384,8.134897705,85.25328371,5.380488047,57.21003856,5.230588838,7.108880457,24.91244685,7.854326505,14.61565509,8.622543788,8.792745033,78.34046232,10.49079825,84.13013343,38.91611211,13.68912826,40.84277116,8.178335779,57.86811744,11.26784636,8.574216519,7.682802078,36.04758061,6.734001363,45.75594193,7.808884443
6.818268145,47.01954743,37.65384643,58.92339498,5.894744513,20.44937469,30.99324808,89.91254764,41.248758,99.36764137,92.17016373,19.6317449,89.58614168,89.08632286,20.12157054,25.78424667,28.67733508,4.468566924,93.69143257,69.75441808,91.89008146,72.81423686,97.36824248,77.78237031,38.69114253,101.1631507,87.50592282,33.10659749,33.93908946,58.37897218,99.87906969,3.832257818,103.0483735,93.73943883,105.193999,100.5726016,68.55504746,20.58005515,82.29937691,66.84443066,57.56665631,82.24869084,106.9693602,4.320963379,96.97556505,93.65489321,84.20888286,25.56208612,104.2700776,0.381685141,98.34763601
18.70439523,12.87370019,10.35075772,13.34377506,30.04706567,48.41656841,27.24046616,80.32275618,29.47577666,1.352518936,76.08987726,84.48485692,86.56345245,66.55373487,29.15435971,87.23260402,82.77337709,73.59809228,67.67845531,27.82325207,53.39244558,91.84179036,81.22911721,71.37753947,28.13376833,1.327904613,23.47579633,59.85298096,65.12568058,58.52431348,1.095541323,7.095925417,1.119613937,18.62066435,1.130053389,1.133063263,85.25289882,69.43058425,4.564234987,9.309855755,82.49168689,96.13737599,1.272518825,18.14095108,52.81383898,1.111535042,1.21802197,42.44909042,1.330736311,84.45971459,1.21974342
64.52025478,97.9128913,46.65742929,71.90895888,29.0020478,37.69763622,76.50012439,14.01229242,89.61957477,19.89718341,86.25040238,27.0918709,73.61254301,79.90947792,59.77004,82.19832571,58.03266638,80.3906817,41.85913757,19.3325975,90.07325983,46.97573534,20.29170266,84.16369329,22.45081372,17.80713559,10.87698131,79.80041462,80.99747249,2.099583787,20.68422204,23.10107078,22.98376331,4.665674432,19.98634107,22.64763114,77.3450485,49.98861959,6.351500168,59.59324106,42.1112763,90.3388022,21.09601105,52.1741512,85.64403052,22.72456465,23.03582934,37.21587837,19.5600134,18.68350396,20.75808179
84.12423013,36.98498073,64.16917609,46.56441209,78.05957804,25.11777258,83.94903664,65.46814346,66.48592455,66.97635771,29.0865723,57.65924919,32.25312922,11.88335421,93.45239543,86.41792778,48.3814446,60.80476632,73.72013773,92.92123795,17.5254524,49.45896687,19.9427709,61.69649314,56.68913496,72.24809458,77.68567638,22.57345442,9.405965544,14.30222602,67.1171492,82.46229137,73.89492409,79.61476834,83.9107507,86.81306396,73.45305604,84.76953215,53.98240422,1.996066491,79.58400976,8.596084779,81.42786735,22.66417132,63.65069703,77.67845433,74.79972774,77.20589766,86.3852367,32.22040301,76.39118717
4.692031024,78.50897007,91.38800767,62.39939264,60.36248405,21.41881632,20.06913633,4.210763401,24.45672394,50.2340599,24.06147271,86.23613676,4.066857882,64.00543819,84.05443258,11.77133478,58.84169436,48.30368687,33.79347359,19.71622354,28.50037818,89.43994064,66.51447213,10.11766524,32.02028119,61.78057402,20.97164723,9.426022531,66.25155353,35.45250376,66.18177414,80.69224893,60.10267097,10.21528428,53.56869156,61.64996548,55.54529298,54.87620307,41.90501333,73.98502075,1.529314183,7.110356749,65.58842487,28.01522531,86.40051787,51.03238998,51.03294029,98.40096976,65.71168934,6.902097422,57.82214005
49.63412024,91.10276168,74.1523813,46.61957468,6.986173522,92.62947417,70.2546343,11.06383554,10.82622856,36.33370092,26.9298045,75.07817927,43.74204385,9.611895168,44.55572115,21.55748364,56.48569588,67.26191472,55.25736569,3.351435135,3.435481642,26.29926307,53.36943283,36.32627651,14.70199097,36.21368405,89.48220843,68.32500852,49.19050392,99.01735575,29.64375437,58.53460345,36.69857663,10.4539671,34.72026614,36.57118813,92.56977465,32.64695639,29.28980677,58.83981364,94.44897228,46.23841303,31.72911459,50.64709368,47.07383686,36.99714638,37.15283183,53.81068683,33.59448971,79.48947514,33.33760947
7.764055161,0.70416769,30.61833205,31.8498258,99.19911809,67.38512227,39.24805843,5.776184984,88.1694352,68.47618168,65.27532947,82.09983394,21.91429061,3.374194633,85.57812946,13.50520842,5.982299102,45.54658912,57.46479155,51.79064472,82.76785181,40.31321399,73.10695241,66.91220426,56.04267502,74.3929083,48.09105657,61.9388964,68.67936137,26.6715572,69.14604543,51.51622694,69.50848646,57.18942885,59.16628348,63.77521491,75.42817942,30.50537515,10.19189805,43.29788024,1.179439109,28.28254644,63.29948474,87.38705243,22.99406831,67.56871287,71.74887217,82.38534392,60.76860522,72.83824631,68.83198984
11.6102794,84.7482943,15.16642645,75.02725422,48.55786799,71.7787321,30.74600142,86.01486469,41.49855794,80.99031768,91.79593972,30.576385,63.27214427,79.34286238,11.35354172,58.32982294,76.29460876,7.248796267,98.84203488,38.70594017,37.69506873,52.96491364,60.78189109,1.071496005,12.2017967,61.87738507,57.50799228,76.65559528,5.110583873,93.67113393,75.00750331,93.35811124,82.36432077,46.9467286,79.979749,67.97925774,0.429075514,9.579799813,45.437407,23.28771548,26.93979556,40.8898948,69.55276488,45.62942826,95.24739212,75.90759124,65.48885678,56.61492913,78.88169874,86.0846159,72.20277356
42.40497611,23.556975,4.715211969,86.11629007,73.9062055,17.08251184,88.35488514,0.250960328,55.63190405,64.19195194,1.873160596,94.2565395,54.61387767,67.36705801,86.09435586,91.63586423,42.43806479,51.69889254,59.78640637,56.233048,41.53924303,79.8677875,21.96517815,22.5443159,92.46803995,68.24250959,68.42635714,81.74322583,32.56221197,91.61855557,69.84574521,0.886569265,67.49779709,22.10399185,84.28915008,83.32569308,14.73150328,70.38939686,90.89023792,33.1195367,36.08499849,69.68578962,85.12538545,10.1824925,8.263727627,69.79311991,72.1338478,13.69144041,64.91872599,72.65068705,74.59998808
23.50921265,12.96153988,2.72677287,73.42905533,28.52048152,21.29930847,23.17261267,0.685389619,23.2853919,83.36184355,53.59281178,56.09988498,79.16534548,82.46626679,49.61280525,13.1900379,52.99346035,86.77071168,87.18755243,11.01284116,29.71889561,36.83615292,36.2340135,3.275104892,52.52110695,87.97530867,20.15966699,15.69115375,11.21202565,4.378970549,80.01580728,77.00273779,84.79859186,89.92821786,79.29784654,104.311101,82.49282737,11.50826022,89.59099322,38.30677867,48.4694866,61.56952193,83.29261768,6.133643794,46.80196901,87.49914719,80.91558553,51.16255076,80.90754605,11.28638065,93.1987793
87.36201169,20.6319314,8.221533336,21.96787016,89.76892312,5.594607838,56.49720153,47.57236461,21.70801945,74.23888376,72.65767218,26.34339349,20.58545812,29.01743788,73.48015441,17.77312567,29.77911578,83.57130056,41.34815224,72.21208799,14.48196943,75.21364512,24.46139555,45.66749609,43.95537663,81.25019602,91.15008011,32.39989839,85.16678803,41.77277177,70.12346673,80.08461201,84.78220235,81.67947545,74.39587036,86.75964554,47.79982457,0.955842831,67.43728928,15.7538455,25.83094772,18.68226561,76.64491098,95.32237172,42.2541484,78.07003339,76.69893631,90.82032526,73.38593625,21.66825102,77.99848632
57.39213242,45.76758677,68.52958989,98.53098872,90.22211225,49.29280693,49.5671473,82.79819102,15.76061156,1.440032328,80.24414962,18.43352425,4.231254593,10.26922434,85.13663684,73.19701535,34.34632844,11.76690531,76.36296623,86.0337568,32.61689509,58.18205082,2.593028871,68.64790437,20.91376502,1.142021041,19.79531755,10.24596188,27.12793807,73.45223962,1.085624008,98.02055031,1.286347264,20.56240181,1.309246742,1.384613963,64.00941778,81.54372412,83.17008102,79.92189685,71.64069854,52.97608471,1.216495467,54.78337819,5.367979757,1.108404221,1.164404744,5.056960648,1.402251385,80.41150556,1.253344608
99.69075334,31.19547092,69.44314006,85.87611341,31.63150786,64.62091079,78.92501447,90.66180575,1.837097271,84.45756157,72.19789932,87.38016977,46.77997623,70.68830791,78.30781497,42.56934454,47.44952277,50.77165007,55.79799849,54.58784481,57.51664869,56.59793681,75.8573621,79.40627644,7.250443241,101.25389,41.71850802,98.75485946,75.69982191,29.81195282,85.80148287,4.854582669,101.6601458,75.06402526,103.0804106,77.42624601,92.5331634,10.64550129,35.31231955,99.87521581,34.01428086,32.07763883,83.35204046,75.43037049,80.56518305,101.2157017,95.08827436,0.757422019,97.6330828,44.090676,89.99524056
24.99383977,55.37390567,59.65062315,23.8688932,77.60073598,72.27119431,18.01306217,98.15736592,59.23954619,83.93375369,8.351485943,34.7136359,11.78560071,16.19415437,3.326692409,7.955368864,31.3716091,90.64228858,95.42750879,29.06707278,50.93670746,71.70180483,65.01950878,93.63737567,89.3317533,100.6927418,28.99880034,38.28303358,7.236067438,57.20460785,78.35430323,56.09051399,99.14933591,9.182452969,102.231318,79.98067649,7.690395089,3.338894807,45.71269746,7.292095502,90.12941993,83.63392807,76.90434666,60.16790958,35.71964011,79.18153363,79.11507527,65.1101229,80.0824235,43.30290235,89.46999204
62.96506959,30.37492672,22.75130812,59.07638317,73.17136785,62.04013734,83.99507564,34.31356619,65.52953515,53.22938739,80.99522225,13.36481974,18.41966717,34.94118471,85.74252436,60.10379458,37.0991322,13.7900945,24.04191121,94.06968956,61.97490806,10.98589234,76.26475485,73.92829265,31.80441253,53.90546113,87.00770172,22.85044817,20.25179784,94.05087559,51.06174695,98.98468142,45.17377267,22.35493637,46.05856691,47.63145978,70.89369432,84.16586011,23.41921881,1.803412079,60.26618616,43.25633962,50.56466431,16.41739777,61.07175997,50.4124313,40.39635066,49.08460812,50.13558111,7.198675559,47.01495667
7.306141942,84.27886597,1.344878739,2.783208853,12.14433464,80.34563633,12.76260486,63.11840776,45.71488961,73.37824968,45.51097539,29.99407458,32.55329886,8.48343987,77.74195815,29.9146801,54.80651278,21.80821293,19.6654547,23.27018746,2.847091691,9.16420538,45.78926358,3.691926715,89.26551847,72.2320261,10.07500105,89.24288512,5.591069697,46.22543063,66.71462256,28.7136957,72.33335048,96.14277873,73.25369759,72.16499232,71.41024999,68.78016104,82.66634822,36.56466368,85.49274392,25.36262004,76.51328561,66.81606183,55.21022994,69.158251,61.13307261,43.00269457,69.09995724,35.13807063,67.37908809
91.0288926,94.40799747,32.97034178,80.95602538,68.56009464,13.92243174,78.61207931,12.11256257,78.42339117,37.79077008,57.09839461,85.45672586,23.98231435,32.54046303,62.72395845,99.2044087,18.46781359,19.36237789,13.63911675,0.795325032,83.15505905,32.61393448,67.97137747,91.77791507,60.52051012,40.03294415,38.55516952,15.02107643,56.57213801,11.70488035,35.57220109,91.776708,34.14604334,86.38868879,41.48809142,41.23894859,29.19396635,95.01864414,74.78456134,21.53098981,84.54376359,66.88325605,39.04959773,43.06861321,63.97997455,39.13782914,32.54726213,83.56734843,34.11645113,43.07559298,37.651169
59.49789395,54.39220334,60.88947873,99.47587445,53.44804644,47.30786709,75.91068959,88.63880855,11.01388503,79.74317747,20.26924205,22.30319933,6.540279184,89.46023348,62.73128306,32.70155056,89.45793023,72.15169491,4.375619162,39.40026481,28.72677555,12.0082512,84.65188877,79.90985592,70.32644278,95.432997,84.53111425,71.61949223,62.89024965,76.21760115,93.21666225,54.948986,70.85366184,13.26402565,95.27180227,89.13640204,55.66521301,82.63090716,5.492108315,3.770817281,8.932025731,37.94664487,95.4054619,20.20897814,73.7908246,87.89837455,79.43888581,14.80315244,91.07940719,43.95509011,83.2949047
95.90738909,80.81588135,94.82750769,22.12996981,18.99731439,37.43648387,16.60295296,43.00433674,0.182193075,50.2394597,78.58151856,12.42370359,51.25448168,20.77472624,21.63720834,63.49379227,57.59076837,43.74832178,23.50139595,71.22864835,12.71235941,60.15485807,34.30059389,64.73599998,19.74277934,52.70842704,93.67208888,81.88344256,48.57826743,80.55035213,55.07044495,0.386568299,48.25646883,43.68970087,55.20545225,44.78640974,34.91335171,18.9033346,62.43021768,21.71752988,35.15118223,75.39740873,53.55396761,98.37937783,74.36785912,52.75551254,50.79577301,83.30785199,51.70592931,87.17004163,50.48013162
66.3376604,41.84353957,70.77893368,8.420535922,35.17239369,54.26434723,53.93417042,67.33018497,86.10448549,45.59038213,53.80534525,76.785002,14.21555439,25.88297741,51.33772355,9.200380836,52.30601234,98.4098593,7.1435377,86.63764375,18.75917464,57.30029438,1.790633891,99.20546103,47.18270833,43.25145058,60.13290042,11.34770527,77.40224516,6.15866778,41.17541223,52.15537534,49.08766304,37.21538917,38.01759309,37.09933545,14.43328504,88.57559557,3.597739711,92.82307837,81.64046805,67.3312004,47.88030938,44.52086324,41.27840179,39.89048581,43.68189199,50.82183967,44.29368348,63.8014558,43.14729378
